# phase logamp pol cosi GW_freq costheta phi logL logPrior
5.775165033461773234e-01 -1.405936682249463843e+01 9.194844301177416135e-01 2.926372324563956129e-01 4.047209205320607307e-08 -5.901285251725473247e-01 1.459441728152081730e+00 -9.561165011857097440e+00 0.000000000000000000e+00
3.735926254936773105e+00 -1.303158474994765292e+01 7.488881771233778517e-01 -1.243655123763914849e-01 8.949753065858283451e-08 -1.317081556671734488e-01 5.624167229973426885e+00 -9.557160166914513866e+00 0.000000000000000000e+00
6.271959458625017803e+00 -1.396066977475746107e+01 4.125486375792980498e-01 1.528085122583610067e-01 5.114175671262551824e-08 3.536081244251343403e-01 3.636065908148003345e+00 -9.550865597721861278e+00 0.000000000000000000e+00
3.665173696854410856e+00 -1.400774747346151727e+01 8.439222905187899748e-01 -3.665575764756677790e-01 8.312462696938974643e-08 8.841064989658516116e-02 1.621994917343644982e+00 -9.550829503920677865e+00 0.000000000000000000e+00
3.248827735539876471e-01 -1.382220011444963781e+01 8.798807365944517900e-02 -8.201435236632393933e-01 7.637911968510340228e-08 -9.734343320078061579e-01 3.351812135429916406e+00 -9.542589665471652438e+00 0.000000000000000000e+00
1.757632610697541953e+00 -1.556972004305985458e+01 3.423737857028263942e-01 -8.610509677083786340e-01 5.022832022669928310e-10 9.368220254947868808e-01 5.539662305774699647e+00 -9.537592261639357361e+00 0.000000000000000000e+00
4.804452027534559022e+00 -1.422188468015743723e+01 1.440534663883381583e+00 -7.595763131533759260e-01 3.620499811256623670e-08 5.796002297817463011e-01 4.040583230233638190e+00 -9.535904071470202581e+00 0.000000000000000000e+00
5.604944529541090459e-01 -1.346594932876825901e+01 1.702426650899507565e-01 2.598682832274127330e-01 6.472216342189940615e-08 7.075611657168027202e-01 5.817353747967100475e+00 -9.530693909493303195e+00 0.000000000000000000e+00
5.232557078696960851e+00 -1.408597224754102761e+01 5.413240823024044746e-01 -3.305145677023899609e-01 6.370273429512619665e-08 -6.383400386314077579e-01 2.235967713823374226e+00 -9.525956798254753721e+00 0.000000000000000000e+00
2.077140148460767222e+00 -1.442747386202482396e+01 3.503478095189871411e-01 9.142849692585829358e-01 5.582422100844367947e-08 -1.058008245619321275e-01 8.991942186806562987e-01 -9.523906934600709917e+00 0.000000000000000000e+00
1.094484256744649331e+00 -1.417952400451148698e+01 3.499315606595252426e-01 -5.534523946825207208e-01 7.356246661498434409e-08 -7.762669554120751325e-01 1.414470951888046946e+00 -9.518597388434917761e+00 0.000000000000000000e+00
1.830082378731647808e+00 -1.385234282312908682e+01 3.072020800503498794e-01 8.125416837291328243e-01 4.134352625561203485e-08 -6.833569117305088314e-01 4.508296777447132975e+00 -9.514649106200483430e+00 0.000000000000000000e+00
4.571007369589990432e+00 -1.403515373905366381e+01 2.793469373870386407e-01 -4.220464678934146008e-01 4.276065429631486623e-08 -9.049016827213606229e-01 3.652504142194936243e+00 -9.502994172803315820e+00 0.000000000000000000e+00
3.169165576440348353e+00 -1.400597722677655277e+01 7.174698446442681066e-01 -7.165220813883328432e-01 3.212345288031261467e-08 -5.123834907079781731e-01 3.670649445728960902e+00 -9.501830318380767082e+00 0.000000000000000000e+00
1.256690703863697856e+00 -1.481828693726763291e+01 1.000190626580990116e+00 6.955602695550157089e-01 4.334381293523804543e-09 -7.088009439598519368e-01 3.811495948675531764e+00 -9.494049137749819067e+00 0.000000000000000000e+00
3.296905010933837143e+00 -1.460983301893842778e+01 9.460622158385794123e-01 5.029145818232501064e-01 6.026390876422010100e-09 -8.879705806976517790e-01 4.030557941712974213e+00 -9.492625193719144150e+00 0.000000000000000000e+00
3.614610720243557118e+00 -1.414945650799710286e+01 5.044435056240592630e-01 -6.242829459087844146e-01 6.108118871924928868e-08 -9.403761966873439571e-01 8.640968442622455337e-01 -9.489620191672717198e+00 0.000000000000000000e+00
1.513043766656704814e-02 -1.437673931453709741e+01 8.428860427888543727e-01 4.729898447168992548e-01 2.553332889011333055e-08 8.968377230009152434e-01 5.757441045642722521e+00 -9.482598586152931830e+00 0.000000000000000000e+00
5.928492696202974699e+00 -1.486255693282524248e+01 9.806406990718909977e-01 4.896039063205085973e-01 1.775845507529835907e-08 -8.998780212532340173e-01 2.016981686448120037e+00 -9.481359429760578550e+00 0.000000000000000000e+00
