# phase logamp pol cosi GW_freq costheta phi logL logPrior
5.545037064242078984e+00 -1.405105073162611617e+01 6.386016556693931978e-01 7.884237548681272134e-01 9.733817642158100104e-08 5.128494641141259081e-01 1.240496219879156259e+00 -9.580849962618893656e+00 0.000000000000000000e+00
4.898980565173580715e+00 -1.372759931090400976e+01 8.676377314648680006e-01 -4.290012610370794177e-02 9.380804917204304010e-08 8.934211788502737228e-01 6.035675130281583201e+00 -9.579182744879139122e+00 0.000000000000000000e+00
6.243002750014645663e+00 -1.462937701974251503e+01 1.288186730583821937e+00 2.948239782251202978e-01 7.347192066170936336e-09 9.099908894185435027e-02 2.096172232399202973e-01 -9.569836331431272214e+00 0.000000000000000000e+00
9.296164231147868717e-01 -1.385800692979174720e+01 1.567775299474556405e+00 9.344312252596250756e-01 5.342249276739079171e-08 -3.269602508434989868e-02 4.154233523273851425e+00 -9.567457263846664617e+00 0.000000000000000000e+00
1.200935042214791526e+00 -1.355810342183418626e+01 2.486401460972859634e-01 1.109370411187160510e-01 2.526250985490759249e-08 -8.129943745482304251e-01 5.233288472875014641e+00 -9.560100111626692154e+00 0.000000000000000000e+00
5.059235090879067975e+00 -1.400677946518418082e+01 1.313374904267097021e+00 5.426104280123865697e-01 5.209651499187764968e-08 -9.508975893359329357e-01 6.248020767358935856e+00 -9.558842679641330164e+00 0.000000000000000000e+00
2.916747871304649742e+00 -1.432992682410277929e+01 1.463631186823271424e+00 -4.453856420024009943e-01 3.010923796513759784e-08 3.828636599335036306e-01 3.722761528853224533e-01 -9.548105490740724122e+00 0.000000000000000000e+00
1.541914992941916029e+00 -1.436502325671256131e+01 3.458279239599784116e-01 8.392237361451014843e-01 5.292891663700755129e-08 9.341662628281550695e-01 1.785318679419177990e+00 -9.545773325362901573e+00 0.000000000000000000e+00
2.753537862956028093e+00 -1.458297889135369196e+01 5.713018847437415504e-01 5.354608620441875244e-01 3.332254661837156004e-08 9.762163667184285964e-01 5.784218318253819824e+00 -9.537391786572408492e+00 0.000000000000000000e+00
2.335637853213354376e+00 -1.435523336147750229e+01 1.232326977107601529e+00 7.008614609121406325e-01 5.473144944414855813e-08 -3.773274176099727928e-01 1.354239772535086761e+00 -9.527637658790151676e+00 0.000000000000000000e+00
